"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"15:21:00.7420266","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7420521","ZCode.exe","23548","QueryNetworkOpenInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","CreationTime: 25-06-2026 15:23:35, LastAccessTime: 26-06-2026 13:04:03, LastWriteTime: 25-06-2026 15:23:35, ChangeTime: 25-06-2026 15:23:35, AllocationSize: 01-01-1601 05:30:00, EndOfFile: 01-01-1601 05:30:00, FileAttributes: AC"
"15:21:00.7420624","ZCode.exe","23548","CloseFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS",""
"15:21:00.7421277","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Opened"
"15:21:00.7421541","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 0, Length: 100, Priority: Normal"
"15:21:00.7422412","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Exclusive: True, Offset: 1073741824, Length: 1, Fail Immediately: True"
"15:21:00.7422518","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Exclusive: False, Offset: 1073741826, Length: 510, Fail Immediately: True"
"15:21:00.7422615","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 1073741824, Length: 1"
"15:21:00.7423768","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-journal","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7424894","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-wal","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7425077","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7425415","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 0, Length: 4096"
"15:21:00.7426406","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-wal","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7426957","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-wal","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created"
"15:21:00.7428000","ZCode.exe","23548","QueryEAFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-wal","SUCCESS",""
"15:21:00.7429343","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7429917","ZCode.exe","23548","CreateFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Desired Access: Generic Read/Write, Disposition: OpenIf, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, Write, AllocationSize: 0, OpenResult: Created"
"15:21:00.7430691","ZCode.exe","23548","QueryEAFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS",""
"15:21:00.7430851","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 128, Length: 1, Fail Immediately: True"
"15:21:00.7430991","ZCode.exe","23548","SetEndOfFileInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","EndOfFile: 0"
"15:21:00.7431240","ZCode.exe","23548","SetAllocationInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","AllocationSize: 0"
"15:21:00.7431427","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 128, Length: 1"
"15:21:00.7431516","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 128, Length: 1, Fail Immediately: True"
"15:21:00.7431605","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","AllocationSize: 0, EndOfFile: 0, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7431707","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 120, Length: 1, Fail Immediately: True"
"15:21:00.7431790","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","AllocationSize: 0, EndOfFile: 0, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7431885","ZCode.exe","23548","SetEndOfFileInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","EndOfFile: 32768"
"15:21:00.7432478","ZCode.exe","23548","SetAllocationInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","AllocationSize: 32768"
"15:21:00.7432699","ZCode.exe","23548","CreateFileMapping","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","FILE LOCKED WITH WRITERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READWRITE"
"15:21:00.7432831","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","AllocationSize: 32768, EndOfFile: 32768, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7433052","ZCode.exe","23548","CreateFileMapping","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.7433354","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 0, Length: 32768, I/O Flags: Non-cached, Paging I/O, Synchronous Paging I/O, Priority: Normal"
"15:21:00.7433645","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 121, Length: 2, Fail Immediately: True"
"15:21:00.7433744","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-wal","SUCCESS","AllocationSize: 0, EndOfFile: 0, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7433853","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 124, Length: 1, Fail Immediately: True"
"15:21:00.7433944","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 124, Length: 1"
"15:21:00.7434026","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 125, Length: 1, Fail Immediately: True"
"15:21:00.7434107","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 125, Length: 1"
"15:21:00.7434183","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 126, Length: 1, Fail Immediately: True"
"15:21:00.7434262","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 126, Length: 1"
"15:21:00.7434340","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: True, Offset: 127, Length: 1, Fail Immediately: True"
"15:21:00.7434415","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 127, Length: 1"
"15:21:00.7434488","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 121, Length: 2"
"15:21:00.7434563","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 120, Length: 1"
"15:21:00.7434641","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7434740","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7434857","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 0, Length: 4096"
"15:21:00.7435546","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7435858","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7435934","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7436086","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7437211","ZCode.exe","23548","QueryCompressionInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS",""
"15:21:00.7437403","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7437481","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7437585","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 12288, Length: 4096"
"15:21:00.7437728","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7437810","ZCode.exe","23548","QueryCompressionInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS",""
"15:21:00.7437934","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7438150","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7438223","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7438315","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 36864, Length: 4096"
"15:21:00.7438462","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7438575","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7438643","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7438723","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7438828","ZCode.exe","23548","LockFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Exclusive: False, Offset: 123, Length: 1, Fail Immediately: True"
"15:21:00.7438896","ZCode.exe","23548","QueryStandardInformationFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","AllocationSize: 4096, EndOfFile: 40960, NumberOfLinks: 1, DeletePending: False, Directory: False"
"15:21:00.7438986","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 8192, Length: 4096"
"15:21:00.7439088","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 20480, Length: 4096"
"15:21:00.7439198","ZCode.exe","23548","ReadFile","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache","SUCCESS","Offset: 16384, Length: 4096"
"15:21:00.7439335","ZCode.exe","23548","UnlockFileSingle","C:\Users\DELL\AppData\Local\D3DSCache\49eada2fedf12263\F4EB2D6C-ED2B-4BDD-AD9D-F913287E6768.dxcache-shm","SUCCESS","Offset: 123, Length: 1"
"15:21:00.7444754","ZCode.exe","23548","Thread Create","","SUCCESS","Thread ID: 6188"
"15:21:00.7445050","ZCode.exe","23548","Thread Create","","SUCCESS","Thread ID: 10820"
"15:21:00.7445251","ZCode.exe","23548","Thread Create","","SUCCESS","Thread ID: 19040"
"15:21:00.7445548","ZCode.exe","23548","Thread Create","","SUCCESS","Thread ID: 19432"
"15:21:00.7450854","ZCode.exe","23548","CreateFile","C:\Windows\System32\directml.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7451275","ZCode.exe","23548","QueryBasicInformationFile","C:\Windows\System32\directml.dll","SUCCESS","CreationTime: 30-08-2025 01:47:21, LastAccessTime: 26-06-2026 13:04:03, LastWriteTime: 30-08-2025 01:47:22, ChangeTime: 24-06-2026 13:30:59, FileAttributes: A"
"15:21:00.7451362","ZCode.exe","23548","CloseFile","C:\Windows\System32\directml.dll","SUCCESS",""
"15:21:00.7452035","ZCode.exe","23548","CreateFile","C:\Windows\System32\directml.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7452264","ZCode.exe","23548","CreateFileMapping","C:\Windows\System32\directml.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_READONLY"
"15:21:00.7453702","ZCode.exe","23548","CreateFileMapping","C:\Windows\System32\directml.dll","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.7454165","ZCode.exe","23548","CloseFile","C:\Windows\System32\directml.dll","SUCCESS",""
"15:21:00.7455729","ZCode.exe","23548","CreateFile","C:\Windows\System32\directml.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7455979","ZCode.exe","23548","QueryBasicInformationFile","C:\Windows\System32\directml.dll","SUCCESS","CreationTime: 30-08-2025 01:47:21, LastAccessTime: 26-06-2026 15:21:00, LastWriteTime: 30-08-2025 01:47:22, ChangeTime: 24-06-2026 13:30:59, FileAttributes: A"
"15:21:00.7456053","ZCode.exe","23548","CloseFile","C:\Windows\System32\directml.dll","SUCCESS",""
"15:21:00.7456671","ZCode.exe","23548","CreateFile","C:\Windows\System32\directml.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7456872","ZCode.exe","23548","CreateFileMapping","C:\Windows\System32\directml.dll","FILE LOCKED WITH ONLY READERS","SyncType: SyncTypeCreateSection, PageProtection: PAGE_EXECUTE"
"15:21:00.7458367","ZCode.exe","23548","CreateFileMapping","C:\Windows\System32\directml.dll","SUCCESS","SyncType: SyncTypeOther"
"15:21:00.7459199","ZCode.exe","23548","Load Image","C:\Windows\System32\directml.dll","SUCCESS","Image Base: 0x7ffa88230000, Image Size: 0x9c9000"
"15:21:00.7459775","ZCode.exe","23548","RegOpenKey","HKLM\Software\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS","Desired Access: Read"
"15:21:00.7460001","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide\PreferExternalManifest","NAME NOT FOUND","Length: 20"
"15:21:00.7460126","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\SideBySide","SUCCESS",""
"15:21:00.7460828","ZCode.exe","23548","CreateFile","C:\Windows\System32\directml.dll","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"15:21:00.7462780","ZCode.exe","23548","CloseFile","C:\Windows\System32\directml.dll","SUCCESS",""
"15:21:00.7463753","ZCode.exe","23548","CloseFile","C:\Windows\System32\directml.dll","SUCCESS",""
"15:21:00.7468328","ZCode.exe","23548","RegQueryValue","HKLM\System\CurrentControlSet\Control\WMI\Security\b731656c-8c57-47c0-b21e-63c341841e3f","NAME NOT FOUND","Length: 528"
"15:21:00.7469043","ZCode.exe","23548","RegOpenKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS","Desired Access: Read"
"15:21:00.7469226","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"15:21:00.7469335","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Policies\Microsoft\Windows\Appx","SUCCESS",""
"15:21:00.7469436","ZCode.exe","23548","RegOpenKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS","Desired Access: Read"
"15:21:00.7469587","ZCode.exe","23548","RegQueryValue","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock\AllowDevelopmentWithoutDevLicense","NAME NOT FOUND","Length: 24"
"15:21:00.7469662","ZCode.exe","23548","RegCloseKey","HKLM\SOFTWARE\Microsoft\Windows\CurrentVersion\AppModelUnlock","SUCCESS",""
"15:21:00.7471178","ZCode.exe","23548","CreateFile","C:\Program Files\ZCode\DXGIDebug.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7472553","ZCode.exe","23548","CreateFile","C:\Windows\System32\DXGIDebug.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7474019","ZCode.exe","23548","CreateFile","C:\Windows\System32\DXGIDebug.dll","NAME NOT FOUND","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a"
"15:21:00.7478710","ZCode.exe","23548","Thread Exit","","SUCCESS","Thread ID: 19040, User Time: 0.0000000, Kernel Time: 0.0000000"
